REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Malta,,,,,,,,,,,3133.228044044306,3209.587012785771,3399.78107877213,3543.669843604101,3901.960881379206,4631.052290580677,5391.617068958809,6024.974848219768,6628.078503560837,7249.559806323993,7679.679813097899,7875.88453156322,7884.850181624173,7726.883916356504,7798.071903600247,7860.366958735327,8030.449240887796,8303.168485024165,8928.21082956161,9564.909358784063,10067.69816745924,10413.12354951813,10789.70901111129,11161.13786499635,11682.0945167611,12336.72546090963,12718.94728449464,13286.64600451855,13877.17993476569,14446.27863854529,17178.28551294799,16920.73092107924,17255.42737326859,17775.58682759714,17728.49151913523,18123.29751052273,18479.23052235875,19342.39192186004,20064.43980813584,19635.87647474784,20750.60538464717,20867.83905656543,21529.49278803646,22565.00857941206,23806.83193936666,25481.89775556274,25920.90766216188,28492.30728314186,29492.58639109463,29513.86705290013,27865.3293176048,31420.73395144723,31925.18535391074,33000.59306963816
Marshall Islands,,,,,,,,,,,2038.671992898357,2011.138063853462,1979.853034344781,2587.940279077336,2900.136306135357,2806.685631260992,2726.445986454979,2704.138464846269,2766.690305112985,2737.492669311991,2454.997790342497,2511.568666645844,2524.113692846663,2797.125477578926,2788.857048312375,2510.706628532083,3005.517207147584,3162.804398941902,3288.888495073368,3139.414399118983,3148.099778171144,3085.935305477528,3247.852892989566,3391.385131548213,3544.135647216633,3791.204989019186,3365.111225012814,3117.27400069023,3067.737393648049,2997.549898410422,3040.59677355737,3224.791189875399,3322.411278561012,3256.972443308353,3234.152652005175,3284.78403267445,3285.120787813511,3403.478427981167,3146.261772054585,3262.269555354775,3441.318884021213,3433.062978018379,3420.914447966706,3602.928119018962,3620.772752831553,3764.344262295082,3946.844410907795,4190.934685894818,4542.342939163078,5162.815006703479,5172.575282161756,5405.274735900595,5516.880005988471,5470.420068509025
Mauritania,,1258.290893401163,1233.870625625941,1176.582067070269,1460.646121684822,1648.155087842847,1603.938738512945,1612.029150467022,1723.35775339553,1692.507945327913,1838.410013743062,1816.311147540556,1749.522933806094,1620.108774976969,1763.895321280384,1624.673495560811,1712.563742374802,1632.687138818635,1579.021676139917,1608.410444800323,1616.066303310579,1624.615779446795,1541.58055819249,1553.808906685681,1460.981641806216,1461.934520335112,1501.593424581191,1486.696363231593,1469.211947394419,1501.232895139217,1437.750482356928,1421.325999421887,1393.601055166001,1416.967257321955,1327.723040685758,1418.646645339226,1471.803309044222,1381.162749010332,1383.192297227586,1396.17220086364,1304.644390671789,1262.655672886389,1252.10300454131,1308.563075825783,1338.667681228043,1418.53202144135,1637.041912558031,1563.606287651915,1514.265501362902,1469.054268808128,1460.191796528735,1472.552455722291,1488.971775572145,1502.90142381083,1520.646216349017,1554.948978717825,1528.051522993754,1576.068578251617,1602.902256490725,1605.135235974202,1553.306155865908,1520.311179046135,1576.75624107308,1630.271718087445
Mauritius,1413.728252380924,1726.358744394981,1691.597877965044,1877.022903360162,1706.124076515448,1721.809887931154,1626.22153693464,1664.81054193166,1521.966988410006,1569.539368703387,1537.495579167908,1577.927838302086,1683.898315329047,1857.822648904472,1991.087218189799,1977.689462860209,2408.272223445907,2524.539547049986,2587.217002002076,2631.988576615245,2327.601068210251,2428.264690510487,2530.623339030069,2517.080198997724,2607.927221144424,2766.590287104177,3012.989372202791,3256.422836441526,3453.720350865452,3580.40595041278,3810.480833085922,3936.766508518298,4138.346449321136,4297.40909221881,4412.937566322305,4562.746927757836,4768.683435683273,4977.190167573152,5224.184196508508,5292.869088597679,5671.029550420097,5814.748345700119,5867.773629950492,6170.648767338515,6397.593461690311,6472.873885547412,6756.229559695167,7110.694938516235,7466.694657716888,7693.764343538743,8011.455172197023,8324.783283379642,8591.96715947096,8859.212183229403,9181.61575362564,9507.871336564236,9868.327166419516,10247.69605777582,10652.48368868589,10956.94502261629,9362.874358968173,9679.121238823527,10570.42752599332,11319.23522409835
Mexico,4145.793021843905,4219.181508694434,4276.143265088525,4474.727508643967,4845.874427804172,5021.347992894899,5153.81469089099,5278.108220227879,5589.051192001977,5596.396877936076,5774.770459264203,5809.398791181966,6099.203173908963,6385.197146734208,6559.301127369729,6740.624993532368,6845.371117513718,6888.5789464534,7309.60711423978,7814.549667337457,8290.288989277344,8875.071511893122,8676.571309713476,8098.516421741645,8207.92337537128,8194.16249388144,7713.61215366042,7716.497317370247,7657.727475457904,7783.805810128451,8036.861144125374,8197.011794948956,8330.264268024877,8411.796213382971,8623.480430079677,7970.640384961819,8320.652956948332,8770.844815535394,9161.895277833812,9264.977292599682,9581.96970210753,9398.350743557245,9242.278861300165,9221.996666930963,9421.28975988024,9491.517302257178,9813.828042442496,9877.69532644737,9826.342183604804,9074.1188145564,9389.067220842751,9575.934377885818,9782.51776305354,9738.710598036583,9862.481254441987,10021.23861188272,10100.50212140149,10193.77271934566,10296.86909370519,10159.44483558812,9234.643624852935,9728.056800325565,10011.25453838263,10241.89451129939
"Micronesia, Fed. Sts.",,,,,,,,,,,1710.08913488703,1699.996398059404,1672.834203559555,2180.622502738813,2447.419065655539,2388.24964549637,2340.493008800112,2339.542849716801,2403.522764277947,2379.242874519244,2140.903810863293,2278.807801283581,2153.628392205861,2131.395869307326,1988.538955631385,2252.265088557564,2364.530079510784,2327.856244052093,2331.799623001292,2367.544591007317,2410.222483158145,2542.217688990489,2592.341064380549,2744.199646330081,2679.257393143576,2837.150251588905,2734.95215490209,2560.83810825059,2626.598938905445,2655.475728250166,2774.794946661234,2826.842718148891,2840.207522476568,2889.046696255689,2809.065859039085,2879.621786953656,2895.035422979065,2863.835287552324,2819.079273721085,2875.738664492135,2952.11580223798,3041.777179274726,2979.680617903851,2863.903473572135,2790.77010690782,2911.162110452923,2915.62716763945,2928.722779340778,2917.317950349905,3026.122350688975,2949.828355168277,3013.189729569056,2976.673966486625,2986.27621746796
Middle East & North Africa (IDA & IBRD),1390.145318579107,1400.608772329356,1396.170867713994,1518.092677463242,1634.973704245607,1791.287454678854,1871.840037026675,1964.302624106973,2162.037205414734,2350.479231645308,2477.891828653205,2561.363988677594,2823.524046942802,2893.199281605012,3034.813276414257,3036.609173001022,3426.209638913254,3375.838050971345,3185.17074316052,3060.084698619532,2821.855355900535,2650.977496252207,2857.283199699599,2892.352609473163,2785.689234385073,2803.236920612825,2637.134965443276,2560.5919767501,2507.108301263955,2498.226040185394,2696.865174857121,2641.452918192505,2693.724700637605,2677.432975741648,2678.371579798068,2690.925213977862,2802.566225500881,2854.561458058581,2963.601042087437,3029.935529234191,3153.736870750131,3181.493027435762,3227.368292737037,3239.539933687507,3416.025238104342,3492.879169033729,3603.400032532473,3747.25110315263,3813.449311087963,3835.289461813672,3963.876557461275,3850.068482011916,3911.722685507454,3852.751668061646,3859.592325196429,3809.846681650807,3945.172038107211,3999.498426518493,4002.562104081196,3969.749160417278,3784.548840710189,3887.482460041028,3979.58431965099,4034.788999547196
Middle East & North Africa (excluding high income),1400.512291585437,1411.053776273267,1406.582776098227,1529.413814612023,1647.166478649436,1804.645934861499,1885.799236023122,1978.951360471596,2178.160542340492,2368.0078701414,2496.37064331879,2580.465294832514,2844.580404998448,2914.775240933488,3057.445318471557,3059.254607910988,3451.760509290568,3401.013276525415,3208.92407216403,3082.905201658811,2842.899269735594,2670.747092838071,2878.591315769798,2913.922254765963,2806.463440297886,2824.141987944956,2656.801331711189,2579.6875256459,2525.804997023587,2516.856496711181,2693.920903305359,2638.145850835598,2689.864073584711,2673.026292429805,2673.35260506448,2686.158110861821,2795.906303331923,2849.255915107199,2959.842328029362,3026.93694416023,3146.446264167961,3170.986768006005,3213.047323902089,3227.111682537675,3405.708235696366,3483.867264675975,3592.213783603098,3734.788762559936,3801.410373301654,3824.58251634092,3952.648252081598,3842.202612616249,3904.339619619866,3846.774839815173,3852.608307297253,3803.871105554468,3940.011113433141,3993.490238289826,3995.961273571817,3963.021960345105,3774.653526362654,3877.798722714653,3969.320136288688,4021.005133199601
Middle East and North Africa,2157.179498263531,2230.910935354669,2289.12479354045,2468.543237871405,2638.436447822222,2893.270912949741,3003.865862802561,3151.858657724611,3455.077169196983,3722.476513567542,4261.437493508916,4536.455026963302,5043.181240094853,5456.704861252156,5775.656762701351,5600.926231275427,6206.00336666239,6245.142443965408,6015.310950819577,6159.290533441635,6021.2946153373,5813.884798205372,5516.37357433682,5294.956147144874,5112.155691012152,4953.097206666345,4694.952830085491,4573.434809927088,4518.277829761978,4555.962181897881,4797.592693561614,4762.018759670086,4921.895246834202,4933.631033738166,4976.107496651146,5017.393989619024,5163.256159515378,5279.197322782962,5390.490039908866,5420.314943576384,5652.578859463754,5632.122817577027,5628.274539074489,5768.452092648828,6090.255666974734,6252.958944653414,6474.528887453629,6658.659926444863,6809.677329945851,6715.607473953497,6931.907247749477,7038.386144319082,7155.035143165638,7142.174205518676,7201.348768537892,7228.308895349714,7391.523124700606,7410.797233646599,7469.042250012879,7445.738202369859,7067.864653016696,7319.795540419334,7577.450866767937,7571.592007666552
Middle income,816.8143740348526,815.3532405986499,825.9460857049404,845.2359017907514,891.6691243991291,923.9516165235864,945.9286355156672,952.9597815129412,987.3578858914148,1042.265890214007,1098.862692956241,1138.844840485561,1182.175540665344,1235.931305123433,1280.945935056099,1307.069374916841,1360.758829405913,1394.824278507839,1418.329203575612,1454.692551380075,1492.592029766481,1489.037539142933,1499.240039447502,1491.548647367164,1531.041875531031,1567.657250286444,1592.411134989483,1631.96986395418,1664.336208004228,1682.146828315712,1702.160088562267,1718.073040952658,1760.55744244966,1818.515155580712,1880.727609319689,1934.206174214992,2021.388459719529,2101.17249838422,2136.418665807855,2181.077624148464,2268.738903088485,2316.917981407908,2393.092069451605,2500.044150992746,2656.258779706329,2813.727783143503,3006.873294531846,3233.169043110891,3381.578291719617,3471.824536812035,3708.973869949909,3900.346799879567,4067.845167246035,4243.252446895515,4408.254053810637,4565.927445729915,4730.670132779253,4928.643540415495,5119.747626578873,5273.455301824555,5163.699464228099,5499.867440044485,5666.651299712313,5884.828146998165
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.101498148867,3137.8350172715,2225.173562349585,2202.164453032192,1526.425244965256,1511.958317650539,1425.9518091471,1454.808615559232,1360.181610955439,1316.432549160067,1346.915671765613,1432.276892823399,1547.574212316123,1654.366293031951,1781.191453237241,1919.445507637476,2017.177300629081,2082.512600976692,2249.225897193717,2116.943575440967,2269.511161459965,2402.944463060509,2389.086661475289,2605.850299861424,2737.801850566472,2749.55137054338,2910.954868723758,3085.333058442626,3267.996104287197,3438.677326707123,3188.916916026994,3688.167294421437,3596.22420493094,3728.901913791218
Monaco,,,,,,,,,,,72837.72361899893,75563.52683063927,78166.30334137383,82591.51373807059,85729.80955793448,84013.71705616463,86382.01601514374,88164.40083647147,90506.33805800424,92704.96768909851,93468.06340127936,93739.18160773609,95085.60310463449,94848.727743484,94912.51739434154,95274.3117216542,96396.22838141142,97606.94996215308,100947.0544489647,104091.0947498703,105878.3727665604,106020.7178846834,106558.0241519924,104739.7944131751,106244.8986129516,107691.087543628,108107.4529889266,109747.0294838887,112873.6044896354,116084.5813781866,120456.5063373845,123122.1229146098,124481.8802208238,126022.2390913477,129403.4049553408,132253.2184026084,140615.1787880264,162028.4806434443,163243.7522111484,142375.5320070707,141814.7866415696,148272.7119917918,146472.6778604761,157167.975027858,165288.2003453548,170437.1011882611,173120.1897850916,165781.7791215265,173041.7610578657,185582.7556905001,161262.9258844026,194674.7776090888,213937.006283651,224582.4497521013
Mongolia,,,,,,,,,,,,,,,,,,,,,,1425.47626748483,1507.621655006642,1557.431507594828,1610.004311550786,1660.205383471392,1770.290353502908,1784.585133784931,1827.389680913722,1860.845719112746,1823.456237814612,1613.699854233182,1462.674672319798,1418.065606985795,1432.280727063054,1499.264952107628,1509.329211325144,1546.080984899241,1575.677161658359,1601.31353865438,1598.312820406055,1625.461522594845,1680.653353375546,1775.649066761373,1942.362636940174,2060.261682231712,2209.743217876278,2403.724162586616,2576.712958386066,2498.729674932535,2611.673265639236,3010.816426726228,3318.164965970892,3628.907080695749,3830.358920495928,3838.921269899843,3817.919627167019,3956.204943713404,4183.85566447661,4337.816708543201,4066.034108827912,4063.536698492454,4205.885545135513,4456.536275527264
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488.794625121975,4723.143383584753,4290.896849413425,4431.600470144192,4462.349901178838,4529.123305729946,4623.076064461499,4819.147859886079,5013.195900992096,5435.886221036269,5798.064973334474,6205.821247209498,5833.659544189039,5982.199284660658,6168.848386374152,5995.77445120446,6202.506702947854,6307.018561291743,6517.192675147636,6707.850410208242,7023.433811812459,7381.807640329365,7684.183971971851,6515.536805604512,7390.308117278318,7889.237633106137,8403.338765454899
Morocco,,,,,,,844.244873046875,904.050476074219,966.91650390625,1020.01104736328,1039.61254882813,1069.3251953125,1068.21313476563,1079.19360351563,1112.03527832031,1167.787109375,1263.17102050781,1306.12939453125,1301.05102539063,1328.20642089844,1340.24670410156,1281.85180664063,1359.98828125,1343.30456542969,1394.10388183594,1442.95849609375,1542.61840820313,1507.19995117188,1654.0068359375,1669.73254394531,1695.63647460938,1786.76281738281,1720.42248535156,1680.71044921875,1830.88061523438,1705.4482421875,1886.67224121094,1828.96862792969,1931.74047851563,1935.47875976563,1957.14135742188,2078.96606445313,2127.50708007813,2229.576171875,2301.08178710938,2342.15478515625,2489.99291992188,2540.615234375,2648.58569335938,2710.66650390625,2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3325.560546875,3403.31982421875
Mozambique,,,,,,,,,,,,,,,,,,,,,251.5675492228615,258.850606099762,235.767482817497,194.6456546844692,178.41568638255,176.8540862004307,169.7877996955943,193.9569024549407,210.2223049106077,222.0431234758991,221.0489810863965,227.4627362365001,206.1946075885826,221.6245799648977,220.4785832913311,212.0862498629035,227.1984866951871,247.1849456291964,266.6727053974918,291.5600186656061,287.3906303444837,317.1857035810339,340.13537022259,356.5211574041249,377.0649580848778,391.6997581639765,420.5264627647259,442.0495740577508,460.9472948567904,475.7881780511934,494.1628590747853,514.8699571919941,540.2945177803002,559.3939536856878,585.2667161339837,610.5637747065892,620.7797149545554,618.3976943603338,621.1537341947873,617.1393200019503,591.8040599859323,588.2158546954162,596.058889467339,610.1749728262793
