REF_AREA_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mexico,152252652596.904,159865285227.8501,167322065048.3019,180886675666.7118,202422104046.0829,216794073428.237,230010142144.1313,243477063180.6897,266420585702.8614,275528493192.4211,293444689473.2989,304485451087.9547,329540972152.4344,355446582963.2429,375980117956.7009,397578239618.5235,415141036251.6316,429216973065.0391,467661689803.8741,513016316146.8317,557939217934.8877,611422385105.0642,611119202965.5897,582860269033.1091,603338559533.2168,614917928411.6174,590751900359.0251,602941257829.7953,610286657409.9071,632412287308.1637,665614206222.858,692078394538.287,716775997861.7253,737325961811.2018,769725007521.9701,724231953299.776,769266848274.163,824645415966.3302,875650385843.3096,899774820109.7639,945027051117.6306,940766441516.0602,938540700989.3186,949667522095.5004,983527357381.8964,1004311720993.855,1052569035045.561,1074439987409.304,1084575522159.745,1016298775551.167,1066822388048.979,1103564231781.622,1142776194808.083,1152513808584.616,1181370028689.687,1213294467716.88,1234800030119.698,1257912134612.299,1282719194684.063,1277682077988.061,1170944075658.483,1241768434200.364,1287578651261.786,1328780925599.406
"Micronesia, Fed. Sts.",,,,,,,,,,,100761872.0058136,103080981.59273,104180768.529282,139529311.4602457,160915356.147786,161034897.0965292,161608701.7646389,165529675.2460128,174865895.1922778,178571694.7041674,165720941.2874949,181835189.6956221,177069172.7787737,180486602.2129444,173352871.9961216,202043944.2992333,218165732.316142,220783197.6108767,226410747.9945565,234394017.1434974,243162525.8808589,261223036.4145287,271692897.5934678,293810479.3339764,292240000.1571356,312739072.232645,302786553.0692104,284434849.5215013,292542710.0184717,296563529.3309785,310899125.0037113,317638182.0248002,319375655.4874451,324396608.28907,314404696.2729496,320824422.5280808,320564377.3510489,314678221.3962494,307099219.7620801,310456119.0025774,317470533.3726723,327593318.6535295,321477741.8656465,309648107.4660928,302508316.5083801,316489900.0,318022033.310273,320639498.6050077,320639498.6050077,333726825.0786815,327183161.8418446,336344290.3734163,333726825.0786815,336344290.3734163
Middle East & North Africa (IDA & IBRD),135036909057.8602,139585909789.1071,142812544921.4625,159446054213.6006,176348394537.8275,198415648552.2349,213037538209.4336,229849587245.8899,260115264799.2316,290768430839.4991,315123896128.1574,334728656278.0735,379088357362.2342,399114514765.189,430288096080.09,443199956353.1843,515229561292.5604,522768115556.9606,507949527031.5526,502844094200.9754,478271196219.3624,465376151580.0991,519351689247.3594,542536592530.933,539551704383.9754,560395659053.5679,543858896670.0134,544338687797.5273,548469132018.4556,561876213559.7281,623360741202.2898,626664959980.6084,654592684196.059,664392998030.5586,677923233196.2943,695132001929.6814,738365698035.7767,766862244183.1029,812077206038.9221,846842213727.9404,898969273202.8201,924766690796.1232,954863632017.0264,976042088064.2864,1050548356656.066,1096982720298.331,1155413450207.786,1225128246718.801,1270291544697.146,1302105766867.164,1371845119498.072,1357800879501.835,1405716003182.825,1411563053807.668,1440915088181.167,1447589143238.167,1525327175294.954,1573202334117.695,1601851026486.63,1616278094867.26,1565509029240.607,1632967485202.72,1700020860647.303,1754941215333.698
Middle East & North Africa (excluding high income),136043943338.6303,140626868125.9858,143877565806.962,160635119067.4015,177663508160.4465,199895328154.8516,214626260178.5942,231563684638.9091,262055067705.2072,292936828943.8694,317473924489.3287,337224886634.4991,381915399050.0812,402090901007.481,433496958504.3199,446505108643.7496,519071872511.8242,526666645351.0175,511737547582.3083,506594041117.5342,481837891380.3975,468846682276.9561,523224741129.966,546582545234.2545,543575397360.61,564574795286.7577,547914710422.4875,548398079580.011,552559326482.6232,566066390990.1184,628009437918.2961,631338297823.2826,659474292324.7244,669347691747.916,682978828294.8656,700547886386.2742,743846868263.6316,773148501654.6278,819265457805.2631,854626154736.994,906085491097.058,931218762788.8596,960507885050.192,982479013367.6924,1058398518018.546,1105720237096.92,1164062911495.74,1234105006921.845,1279935853454.543,1312579952638.452,1382924514541.016,1369946047959.444,1418602089750.607,1425055453807.668,1454386188181.167,1461561543238.167,1540538175294.954,1588629234117.696,1617467226486.63,1632107094867.261,1579546429240.607,1647989185202.721,1715655860647.304,1769717497183.512
Middle East and North Africa,222597279376.3159,236327748464.563,249126369220.0494,276054766181.6996,303247017723.3027,341741809935.8318,364732460008.5328,393805371111.2384,444084143575.5688,492350731721.069,580036202050.7928,635207062366.1965,726275918646.5765,808618905720.981,880830927532.4221,880301367596.6174,1006252420144.626,1044315692167.699,1037491261528.726,1096436212490.016,1107240614875.115,1108429340122.046,1089983536795.489,1080997956729.142,1078722623275.028,1079900821410.813,1057222426958.556,1062934458033.811,1082038882580.418,1123107158303.19,1223759341593.844,1247422061983.889,1324095425582.816,1357671394631.012,1398876213672.635,1441601509508.104,1515617199542.413,1583126659249.265,1651455761510.357,1696435790944.991,1807925700586.443,1841270724439.893,1877549763312.165,1964133081286.859,2120869768650.977,2228257127123.397,2361854496671.251,2485949057640.57,2600053034191.128,2621006678688.013,2754085069114.133,2857303921871.23,2969670740905.271,3033770488315.55,3122940399618.295,3202944332228.422,3342335108032.815,3408416364620.879,3485735767676.253,3529708730323.603,3409074242558.287,3572796770831.094,3774102885461.077,3848726223210.523
Middle income,1609363908924.923,1628167026023.206,1682038558474.218,1764965474622.266,1908226777240.324,2025973993487.254,2127226857027.017,2196494272805.218,2332782882396.114,2524929441183.926,2729566465862.842,2899456358551.912,3081969241882.851,3298664103177.956,3497617061457.079,3647752853544.693,3878493260164.455,4057968474851.598,4211091418244.645,4408258338367.378,4617895348263.318,4704943396639.653,4840058470496.197,4918095084502.314,5153514430645.99,5386662155607.884,5586676254684.94,5846338618179.542,6086359331486.005,6276397588758.217,6480809895766.265,6666329457704.554,6955418852198.494,7310380832615.985,7689530958023.071,8040657936042.621,8541575128629.873,9022612556555.035,9319575078680.637,9660280599270.363,10199160615624.16,10568136905800.72,11067971906609.59,11719504067440.5,12620092673147.79,13545385203256.58,14662830274537.06,15965681690711.99,16910672742493.04,17582401049273.22,19020722808276.7,20255195199355.49,21397671468655.92,22604215593690.48,23776411225299.14,24920281496336.57,26118091081809.82,27522565436066.84,28902761731819.73,30079066968466.61,29735726897352.99,31941158687704.16,33160484927473.31,34700732105673.62
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11137693132.55549,9355662201.106115,6633164508.289432,6553566538.632401,4528514463.374448,4465115303.685573,4202697785.436583,4271918931.240132,3992441789.3799,3857966190.084573,3939281163.911391,4179577330.63921,4505584348.123977,4802952913.197774,5158371415.978474,5545249279.882053,5811421236.261461,5985763886.474705,6452653478.323943,6065494252.619941,6496144351.049575,6874100822.532736,6833561915.897646,7451580071.771134,7824131195.576621,7797667196.730872,8159947934.638276,8500675703.95748,8847128857.514614,9161406662.068958,8403210632.930213,9573777856.364817,9093606720.69544,9164831732.38352
Monaco,,,,,,,,,,,1764785205.564725,1857049235.389791,1943370633.673236,2070734432.440906,2163391744.194477,2142349784.932198,2236862304.712147,2316343303.176615,2407921124.033203,2493021991.095238,2535040815.569499,2558423483.619941,2620654307.166831,2651970427.707812,2691339343.233949,2737326250.074847,2804455472.300403,2874134248.585559,3006304228.544617,3131476494.455099,3214255640.447239,3246884485.218429,3291257691.982591,3261178238.848619,3333433693.981357,3404007586.166539,3441816980.808456,3518819006.341924,3642092596.067066,3762301282.467026,3909415913.179813,3994943522.210346,4035951520.51955,4079843968.343291,4180635803.892195,4259876164.748015,4507700786.407763,5158500738.245336,5197028095.394119,4607841717.876837,4703003769.394372,5033265481.273366,5084213121.214987,5571133210.812483,5971532102.076978,6264756528.376915,6453228194.429076,6246325873.740875,6602235351.401808,7072373236.60927,6136054329.901518,7500235156.945365,8328781591.628816,8748833912.542858
Mongolia,,,,,,,,,,,,,,,,,,,,,,2484401291.119809,2691653428.469277,2848685511.089639,3017709971.350905,3190107887.215649,3489180326.59186,3609858808.620158,3794249397.05414,3952780563.853508,3826905840.863905,3494212069.764986,3170771527.908135,3070296387.653154,3135828262.428216,3335782058.867107,3410339918.293643,3543231097.142835,3661572769.356148,3773996564.976645,3817248910.66296,3929961221.715209,4115965440.057253,4404273778.319174,4872245746.852375,5225662152.644289,5672782077.14901,6254129712.425986,6810770268.31901,6724368909.15607,7152385862.091456,8389088993.666543,9422609644.692371,10520241544.91486,11349786311.98745,11619892590.69412,11793003947.89261,12457761002.74318,13422599720.36155,14174566537.45549,13528524951.02866,13749955731.69355,14441951078.83798,15513848972.87036
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736010099.904346,2870074754.755878,2600287781.641385,2680896704.413729,2710382244.127113,2761986207.286682,2830556912.759649,2955838797.304707,3079410727.339305,3343205923.092832,3570883265.452369,3828799329.069597,3606916694.214818,3705541738.498782,3825173338.574498,3720983620.191939,3853040581.418128,3921767211.596819,4054730077.577178,4174315433.82382,4371195571.759155,4593160022.61922,4779777587.717707,4048142110.542917,4576160079.608025,4869340027.242338,5177944070.481703
Morocco,,,,,,,11518527478.32753,12673702326.06399,13927351920.67054,15091980118.08935,15803334620.78179,16687830454.16684,17094552490.34221,17703000748.88391,18693669512.44956,20106578472.10741,22280658838.11357,23630681317.06803,24158274887.31537,25316371177.79627,26238435140.8487,25780985097.38511,28090283843.63426,28479775173.60373,30307717167.68078,32128499365.91124,35107166524.27359,34993066802.2243,39148576061.22846,40262823843.63647,41636515790.18775,44641043473.69147,43704591004.54404,43380918430.90018,47974090254.8843,45380875814.10277,50995795428.84657,50199902853.47819,53833649265.2898,54747239388.77246,56160912155.75732,60497559620.77893,62754238001.60605,66626866131.84587,69672633474.86617,71896757928.96176,77498104932.52211,80164867241.31671,84721870674.82365,87895356582.82315,90971304769.4422,95997146621.96564,98936909179.35236,103015299181.3481,105816536606.0402,110413823841.5919,110989284688.1736,116603009678.139,120177639735.1586,123651944968.7131,114775951852.2128,124135631043.7268,126031434844.7856,130320714718.8344
Mozambique,,,,,,,,,,,,,,,,,,,,,2851825334.418736,2994416685.389022,2787801950.802727,2350116987.733747,2197359386.365912,2219332908.170808,2168288339.460964,2487026734.539258,2690962806.901919,2865875511.88992,2894534061.648119,3037102925.87601,2806992350.599372,3114089525.00613,3314642610.850127,3385008953.524368,3747066497.850639,4189780379.085858,4624228447.727813,5170672900.385303,5210292403.59676,5879902615.659536,6448401314.434996,6913827631.930557,7481086789.735857,7953294766.923774,8741520167.292618,9410189984.446869,10057425620.58292,10653727556.93692,11365367724.13287,12176179697.5618,13149604768.38121,14013719723.48587,15093136077.35333,16208985769.61496,16970320249.58275,17418032489.64705,18025039081.86916,18442825951.87988,18217911539.74023,18651030677.51132,19465045724.93223,20523332839.00756
Myanmar,2819978877.232055,2833276800.091995,2949069211.346536,3342749157.915118,3145726892.786222,3482088443.978984,3313145218.392637,3116832787.045527,3492702255.79082,3607672972.165626,3787310936.314261,3943725455.641031,4039788351.921841,4000678162.318242,4214409419.877282,4389421587.098424,4656315811.768527,4933473074.378305,5255027822.252243,5528356400.977577,5967227079.113217,6346489388.206133,6702138810.882982,6996435937.603603,7341551093.931499,7550858733.142691,7471019822.186767,7171758277.445747,6357588759.57546,6592520573.152465,6778227478.726027,6734127184.64453,7384707336.696371,7830700106.795654,8416276599.948733,9001043827.195887,9580955459.25343,10122431105.68586,10716234490.64023,11889140284.78569,13523413252.05233,15057508855.1238,16868251605.3272,19203491833.03013,21808380518.70245,24767548771.81549,28006178558.37011,31364521323.45594,34581048770.22293,38229352561.04044,41912536386.44247,44256068472.76241,47501220126.68711,51503673421.45766,55711475876.22788,59607290407.59435,63101751663.20847,66973743448.87252,71172235145.7162,75854734833.5625,68991135073.46985,60700903302.85295,63151698289.25964,63756973610.2645
Namibia,,,,,,,,,,,,,,,,,,,,,3477739161.309488,3511523641.008575,3497544590.416402,3433768600.469965,3425634293.665786,3441535103.591465,3605602362.64102,3733737146.758071,3764097990.894654,3834060337.808125,3912561187.296123,4232045772.778938,4536302039.105916,4464649372.020055,4541882425.738768,4718971067.424159,4869568737.861437,5075069422.963857,5242119678.328047,5418741285.634063,5607973667.330306,5674032719.942575,5945742924.345686,6197830193.696298,6958275950.696075,7134269025.970862,7638888381.868246,8049405616.207121,8262699735.196942,8287154923.124371,8787636883.689373,9235045191.834145,9702493818.431108,10247261642.73076,10871578021.66687,11335161083.5061,11338991738.87427,11222512162.97391,11341464002.1253,11246291861.58804,10335184546.16431,10707646943.93639,11280470086.90804,11749736035.62022
Nauru,,,,,,,,,,,265597359.3026969,273295398.9106218,281216558.6631588,289367304.9393943,297754289.8845323,306384363.2216196,297754289.8845323,289367304.9393942,281216558.6631588,273295398.9106218,265597359.3026969,258116152.783665,250845673.7687593,243779985.2586499,236913318.8394469,230240070.387531,223754789.3316227,217452181.8741671,211327104.548572,205374553.4812839,199589671.908338,161680093.9338516,135390429.5152157,113569030.8964742,109178292.9228678,100527604.9152951,88605500.34856549,80672105.80305411,71162491.08844042,66488379.24561553,61929807.48739821,57742660.59224527,51984984.62881243,52132953.25017781,49883465.11593772,49706055.1337055,53845953.57175247,41900064.55354867,50439677.99138342,47588861.2869389,47512730.09655845,54352013.41976302,68091833.09155396,70575646.40766306,82166521.69631279,84383388.64485732,88065238.86643879,82771434.81998561,81762350.0363199,88701305.31527504,90459205.07524404,96978233.32302517,99909532.58229586,100499697.8674839
Nepal,3312007761.756358,3375209678.859248,3439686985.435091,3504872894.040635,3768875641.612603,3723528943.785786,3985689329.11524,3923054320.961538,3949553904.15476,4125839146.347314,4232120437.924101,4181530376.867023,4311902146.176859,4291354368.620719,4563151175.751623,4629612136.049119,4833247300.783786,4979065088.237823,5198429819.634443,5321574269.332846,5198145984.114678,5631773977.624264,5844619815.884071,5670601763.151151,6219580092.515606,6601767395.360136,6903181024.469149,7020232622.83629,7560566498.877518,7887912410.007998,8253520017.230472,8779116585.006958,9139622809.395632,9491484580.52648,10271305209.26498,10627560489.2414,11193827112.98746,11758960072.89875,12113656106.95345,12648180059.61012,13432367221.01945,14077106359.82018,14094019042.68254,14650033415.89,15336036356.97261,15869604827.46403,16403555897.10579,16963173094.56669,17998713599.31709,18814609456.19816,19720799061.81213,20395607080.04781,21348110877.0432,22100664484.63612,23429242138.20948,24360801286.76381,24466311259.28806,26662720369.24917,28695053195.34566,30605298792.54479,29880069318.72614,31325711777.16739,33089761145.09688,33735853500.29002
